CpGName,Sample1,Sample2,Sample3
cg20395072,0.243546995,0.258307791,0.238522869
cg20395128,0.787867141,0.790831365,0.817250626
cg20395892,0.076316265,0.081643929,0.05086655
cg20395940,0.056131193,0.051865516,0.055326553
cg20398120,0.851926861,0.864943682,0.853371117
cg20398399,0.047335469,0.038235244,0.036189034
cg20399252,0.90489528,0.916091338,0.91739455
cg20401181,0.033254829,0.037429561,0.028152056
cg20401945,0.350053823,0.382681921,0.328433018
cg20402382,0.102164426,0.145705454,0.132835824
cg20404387,0.059264609,0.067562741,0.053262976
cg20406374,0.080921519,0.070612181,0.077281645
cg20406482,0.142831679,0.162302715,0.117964974
cg20406878,0.720997249,0.721530408,0.722575723
cg20411654,0.026260764,0.039949604,0.026764251
cg20414506,0.828550191,0.83047833,0.820738005
cg20415809,0.040857313,0.055268151,0.033439328
cg20416179,0.833691291,0.836842713,0.817101949
cg20416767,0.029044635,0.126675449,0.208142028
cg20419410,0.016052113,0.015997542,0.01421852
cg20420254,0.012475205,0.016975356,0.012036742
cg20420433,0.036547215,0.040276558,0.036594822
cg20422318,0.378151836,0.386116578,0.377572263
cg20423977,0.850583888,0.829962942,0.860319952
cg20424530,0.039653865,0.044450146,0.039733253
cg20425130,0.0340788,0.032910736,0.030408148
cg20425293,0.056997894,0.059720108,0.04976902
cg20426860,0.232869733,0.264655719,0.218994396
cg20427865,0.630124986,0.683159638,0.63967235
cg20427879,0.078770561,0.0856376,0.082874999
cg20429911,0.049570244,0.054992948,0.044585553
cg20430063,0.040603254,0.034216129,0.038847742
cg20430101,0.628779258,0.620127642,0.588341503
cg20430816,0.037327247,0.041817426,0.032707251
cg20433014,0.016505826,0.021449697,0.01575193
cg20434811,0.040064634,0.040535923,0.035225242
cg20436912,0.608323724,0.654418748,0.604641441
cg20437604,0.817574561,0.84298113,0.800567228
cg20439022,0.035778316,0.098883301,0.074572385
cg20441175,0.025279875,0.032586404,0.026933979
cg20442697,0.456353969,0.433328047,0.413830315
cg20442709,0.060386828,0.080614525,0.055235112
cg20443314,0.082657505,0.08211274,0.094907895
cg20444256,0.44588406,0.517305147,0.455698114
cg20447773,0.023946393,0.031090467,0.023228739
cg20449692,0.13310167,0.094133507,0.072885959
cg20449833,0.026224852,0.027327862,0.023314968
cg20450764,0.174341473,0.168750463,0.171183002
cg20451369,0.025871833,0.031599612,0.021861283
cg20451680,0.522678895,0.46189289,0.485310884
cg20451718,0.056277593,0.06040647,0.05317031
cg20451802,0.043349024,0.046491663,0.034300522
cg20452583,0.027601623,0.039665573,0.028892348
cg20456055,0.023567735,0.030826477,0.019656332
cg20458981,0.039028854,0.03975105,0.034326382
cg20461541,0.025639796,0.023500388,0.024286062
cg20466045,0.054916449,0.048223924,0.04669075
cg20466180,0.16669169,0.148281862,0.152623193
cg20468883,0.218534119,0.219910739,0.209559516
cg20469837,0.172113997,0.192812647,0.165071562
cg20470275,0.022474896,0.026970247,0.025455997
cg20472189,0.651937354,0.653863625,0.651681529
cg20472433,0.047653611,0.050477437,0.043032727
cg20473453,0.815916607,0.762941128,0.772142674
cg20476877,0.029678773,0.033372686,0.0284725
cg20477070,0.054452952,0.051188138,0.04106255
cg20477318,0.038380899,0.055473928,0.038029088
cg20478514,0.013145651,0.016678003,0.014203342
cg20481343,0.039901561,0.045937849,0.041399305
cg20482071,0.010933602,0.013979559,0.010368871
cg20482364,0.042135399,0.051624756,0.03276355
cg20483016,0.061359906,0.081728634,0.068832425
cg20483374,0.115435667,0.12366394,0.117195115
cg20483763,0.98312312,0.986510233,0.979893073
cg20484306,0.022441624,0.021592348,0.016725125
cg20484352,0.546761244,0.573089461,0.558391105
cg20485165,0.779750184,0.775766855,0.753645845
cg20488657,0.887505849,0.909548874,0.887286279
cg20491707,0.222629652,0.191189582,0.165159913
cg20492121,0.028854898,0.031000507,0.022538667
cg20492401,0.042443111,0.042541982,0.035370619
cg20492869,0.050649579,0.055655397,0.044138944
cg20492912,0.391441922,0.443897791,0.415385911
cg20492933,0.090943913,0.143610839,0.092894473
cg20495040,0.130549561,0.134504769,0.135749095
cg20496643,0.020290305,0.028788929,0.022504893
cg20497627,0.019921351,0.018621619,0.01619389
cg20498685,0.030497841,0.04130589,0.030269253
cg20500081,0.800874858,0.790468699,0.800301344
cg20500126,0.880309053,0.877021448,0.855755814
cg20503117,0.049214678,0.054330671,0.047185561
cg20503329,0.853507056,0.841480792,0.838670327
cg20504202,0.038802228,0.148836678,0.277771335
cg20506766,0.03664769,0.031131688,0.025532505
cg20506783,0.247386685,0.237324113,0.251014365
cg20507276,0.470541622,0.267194814,0.414096802
cg20509080,0.022010462,0.030213134,0.01930776
cg20512303,0.569683525,0.56913331,0.567425977
cg20513206,0.772713856,0.790785754,0.727597746
cg20514061,0.055703283,0.189094343,0.309976116
cg20516209,0.585242332,0.572402792,0.585884872
cg20518716,0.039159493,0.048059342,0.037324583
cg20519035,0.88669945,0.885115145,0.857212711
cg20520365,0.905100554,0.904071242,0.901738468
cg20520725,0.066251336,0.089906189,0.057761119
cg20520888,0.115686355,0.128563588,0.099481065
cg20523861,0.195458756,0.176916425,0.170029522
cg20524216,0.018689498,0.021433158,0.015507287
cg20525378,0.129135875,0.119693148,0.12876407
cg20525549,0.048461416,0.058752708,0.048207673
cg20526800,0.722441376,0.740826792,0.724858104
cg20530056,0.77606076,0.775165844,0.747981298
cg20530223,0.044554465,0.056764098,0.046422395
cg20530314,0.062099866,0.068019149,0.058515758
cg20535085,0.557978639,0.606860917,0.643848944
cg20535781,0.553364021,0.551581118,0.470258214
cg20536369,0.030476631,0.034777322,0.029335312
cg20537325,0.906660421,0.878218398,0.889259453
cg20537629,0.127567357,0.139396445,0.116331471
cg20537992,0.251132536,0.210896268,0.197012574
cg20538819,0.032150399,0.029124396,0.026227147
cg20540428,0.605847872,0.540397342,0.63267926
cg20540913,0.018442331,0.143697063,0.277029204
cg20541456,0.159892285,0.135158976,0.15472514
cg20542190,0.337422742,0.359650162,0.297116759
cg20542800,0.063144096,0.057472574,0.064139363
cg20543416,0.028368211,0.035341666,0.02683716
cg20543571,0.899576439,0.902404876,0.885210919
cg20544605,0.741581545,0.768329875,0.761946375
cg20545295,0.046157721,0.043945767,0.049916718
cg20546002,0.018356257,0.018340446,0.019235875
cg20550118,0.118451611,0.089450757,0.081418517
cg20550520,0.088839023,0.081253551,0.094969788
cg20551517,0.869458872,0.868560749,0.856659631
cg20552296,0.113477557,0.097753852,0.105482506
cg20555138,0.078833401,0.107036363,0.087888734
cg20555481,0.035628544,0.040732823,0.033691294
cg20555507,0.07638328,0.074969236,0.075415451
cg20556988,0.841067925,0.832267968,0.797737483
cg20557037,0.063646807,0.076745918,0.067065812
cg20557104,0.056527685,0.060924401,0.056262137
cg20557202,0.025552329,0.021491704,0.022870672
cg20557567,0.03830185,0.069716175,0.042679954
cg20559561,0.019101203,0.074086647,0.015887492
cg20559736,0.730546143,0.747224031,0.723969275
cg20566118,0.040189118,0.050391437,0.043434999
cg20567721,0.101200827,0.098047208,0.10683626
cg20570279,0.180677434,0.179901827,0.153951883
cg20571908,0.084582249,0.11020925,0.081223966
cg20572838,0.024886159,0.030247015,0.0266062
cg20573242,0.024296642,0.033768666,0.0312365
cg20573420,0.851463169,0.876739563,0.848389088
cg20576002,0.804724825,0.837864855,0.747900329
cg20576510,0.906036004,0.899844591,0.882325744
cg20576597,0.045965843,0.046271876,0.032947886
cg20579480,0.591160849,0.591105461,0.507846105
cg20580177,0.687077437,0.638836483,0.659038683
cg20582779,0.492681755,0.569668395,0.503335449
cg20582984,0.695660097,0.69393537,0.691215005
cg20583073,0.037168366,0.035686228,0.036642482
cg20583316,0.091280975,0.097916674,0.085303689
cg20584011,0.858502795,0.869134628,0.869356807
cg20585500,0.895737733,0.889522253,0.89085529
cg20586531,0.735065306,0.662221539,0.639899024
cg20587168,0.321929832,0.324869747,0.365116567
cg20587336,0.039567334,0.047943257,0.05621687
cg20587394,0.033420904,0.047680017,0.035132579
cg20587543,0.045241769,0.0472643,0.04332263
cg20587968,0.736566226,0.777628583,0.782604749
cg20588045,0.235467938,0.219955976,0.207987246
cg20588069,0.091590588,0.090428874,0.083547264
cg20588892,0.028942905,0.03839299,0.030513018
cg20590849,0.017930243,0.021540813,0.014337788
cg20591405,0.023447059,0.025078605,0.017231179
cg20592700,0.084594157,0.085240797,0.081165741
cg20595215,0.139573791,0.139431681,0.129131658
cg20595300,0.021351548,0.025503037,0.018572667
cg20597908,0.028712289,0.028589711,0.024098764
cg20598389,0.112512974,0.121795596,0.128248012
cg20603424,0.017008715,0.016794806,0.012324823
cg20603888,0.79643946,0.811837636,0.814395685
cg20609368,0.89735467,0.881175183,0.89627326
cg20610181,0.814653522,0.798695689,0.759361121
cg20610545,0.057755519,0.067335992,0.061559469
cg20611872,0.666204495,0.648823907,0.592351888
cg20612559,0.029749492,0.038756983,0.029267475
cg20612615,0.02840003,0.026953769,0.025570913
cg20613151,0.024833777,0.030125135,0.020383755
cg20613889,0.690425163,0.707755184,0.70849063
cg20614736,0.781324253,0.79522454,0.754638467
cg20615832,0.350746887,0.28208883,0.243604714
cg20615951,0.011278207,0.011332869,0.008506591
cg20616414,0.026149847,0.033873083,0.029156344
cg20616836,0.896641396,0.904881498,0.913416527
cg20617956,0.047674895,0.045353731,0.042787319
cg20618842,0.090164716,0.097269715,0.098386248
cg20622019,0.226875157,0.273655914,0.228872743
cg20622056,0.07276995,0.150404327,0.196054071
cg20623943,0.019753899,0.025070286,0.021174849
cg20624391,0.171164766,0.191731213,0.170648645
cg20625138,0.765082562,0.791983179,0.768542666
cg20627106,0.899279561,0.905766124,0.8937456
cg20627916,0.096040727,0.098591383,0.092267844
cg20629089,0.028528529,0.032316359,0.028253149
cg20629097,0.036298652,0.056553514,0.036222537
cg20630151,0.746755164,0.722869069,0.681909266
cg20630207,0.156122334,0.149480743,0.136444339
cg20630567,0.036444815,0.034132413,0.029968388
cg20630655,0.322961749,0.336371771,0.313677663
cg20632573,0.044645369,0.04850536,0.041135905
cg20633621,0.029098636,0.029464337,0.024431002
cg20633883,0.059505346,0.051467932,0.050487987
cg20633959,0.0405017,0.039456306,0.038221976
cg20634573,0.760057135,0.746922799,0.703793841
cg20636078,0.034972959,0.040295761,0.034086818
cg20637307,0.024599398,0.026591291,0.020526214
cg20637800,0.021258298,0.021695433,0.017511294
cg20638426,0.045386747,0.045030194,0.043882615
cg20639263,0.036301882,0.047627932,0.031424741
cg20640433,0.101514727,0.138998194,0.112092847
cg20641280,0.02537474,0.156074801,0.295233142
cg20641580,0.031214389,0.032544277,0.033025788
cg20641660,0.077946278,0.093030143,0.083870452
cg20642765,0.065933783,0.090285462,0.064045524
cg20643362,0.012869077,0.014601305,0.009716604
cg20643416,0.026584387,0.033660921,0.023068467
cg20644453,0.025088634,0.028008722,0.022680454
cg20644981,0.109036336,0.118080825,0.099612547
cg20645058,0.840539657,0.859745456,0.830247505
cg20645065,0.038708714,0.04912331,0.042886683
cg20645649,0.033650466,0.037613357,0.02885817
cg20646490,0.120063647,0.134811301,0.11674167
cg20647137,0.862853061,0.881729279,0.860857525
cg20647888,0.141014378,0.141707415,0.11473804
cg20648108,0.039362337,0.03814524,0.032559325
cg20648149,0.508205794,0.481856602,0.466125789
cg20648463,0.108981159,0.086940702,0.111079404
cg20648827,0.070256553,0.102498125,0.136204549
cg20649047,0.121521482,0.137563369,0.116547926
cg20649991,0.646491434,0.644542983,0.668977799
cg20651453,0.101125702,0.106570067,0.083874243
cg20651681,0.063353315,0.071054288,0.057935836
cg20652640,0.038521102,0.039801047,0.033500003
cg20652889,0.040597356,0.046395392,0.038898533
cg20654468,0.279583013,0.21686779,0.216144797
cg20655010,0.019915564,0.030357878,0.024119348
cg20655558,0.85751692,0.85247482,0.854895411
cg20656116,0.042484608,0.045991045,0.038997948
cg20657383,0.904732968,0.896780145,0.889659016
cg20657421,0.840016099,0.789162399,0.811961244
cg20661303,0.786060308,0.796475167,0.777668181
cg20663831,0.114358771,0.124896989,0.120485252
cg20663980,0.276808334,0.314439766,0.263934772
cg20664201,0.776271486,0.795000844,0.759557246
cg20664247,0.659308579,0.733520705,0.740641937
cg20668607,0.863168631,0.853068847,0.855546236
cg20669525,0.023950371,0.018455443,0.014973053
cg20670302,0.012475481,0.011700138,0.010028907
cg20672044,0.841109851,0.842679256,0.81409388
cg20672744,0.01235524,0.014073082,0.009978498
cg20673075,0.46013796,0.44266558,0.423182358
cg20673481,0.036565018,0.033124835,0.030615922
cg20673611,0.038248933,0.038132613,0.034634346
cg20674521,0.20511767,0.21433838,0.177330204
cg20674577,0.206305226,0.203083987,0.164978082
cg20675440,0.787992127,0.752260287,0.756318813
cg20676303,0.914686473,0.902411141,0.909016987
cg20676475,0.773763043,0.787519053,0.762305461
cg20676542,0.034590424,0.026963877,0.024519026
cg20678353,0.172902236,0.160106061,0.165567682
cg20681975,0.025335804,0.032326209,0.026025437
cg20683151,0.854499607,0.874929154,0.856250721
cg20684399,0.038961295,0.042973111,0.034112618
cg20684549,0.464412354,0.410173028,0.36115805
cg20684973,0.033465878,0.039486634,0.033786245
cg20687462,0.029660569,0.03517432,0.029288105
cg20688340,0.874062586,0.887024162,0.857041311
cg20691408,0.074482322,0.082886782,0.076961735
cg20691580,0.845574557,0.856748083,0.816419286
cg20692181,0.758654602,0.769096141,0.734405951
cg20692569,0.308473083,0.303064408,0.275880382
cg20693880,0.099668264,0.088027208,0.088022451
cg20695057,0.023067297,0.02474284,0.019124571
cg20695562,0.04271481,0.058112582,0.045572673
cg20695587,0.777305621,0.796057033,0.747185136
cg20696985,0.032453195,0.040222693,0.029510985
cg20697204,0.722752699,0.76898763,0.72378255
cg20699736,0.040121357,0.044821806,0.037706698
cg20700904,0.032600996,0.027913453,0.021820202
cg20701850,0.02666867,0.03230657,0.025035748
cg20702327,0.044269187,0.056285037,0.040364053
cg20707333,0.932185882,0.946602915,0.944025085
cg20707345,0.957897253,0.939479346,0.934167796
cg20708411,0.07072785,0.062425512,0.066112332
cg20712430,0.034052486,0.036269326,0.033366087
cg20713333,0.02693704,0.036601971,0.031765177
cg20713492,0.079074858,0.089746838,0.072653564
cg20714328,0.689904352,0.714219344,0.686776813
cg20715219,0.029814443,0.033557565,0.024602084
cg20715764,0.02705096,0.032124431,0.026267771
cg20716064,0.015491105,0.021011527,0.014209526
cg20716119,0.082000289,0.093212346,0.094490065
cg20716209,0.059405592,0.065896749,0.066593894
cg20716571,0.098671643,0.109171761,0.10503348
cg20716945,0.015905973,0.017894323,0.012493889
cg20717059,0.03252063,0.037102423,0.026310559
cg20718816,0.023590673,0.026437729,0.018229615
cg20720686,0.444378848,0.368083843,0.348430674
cg20721467,0.703779207,0.69438775,0.656279388
cg20723355,0.057923454,0.053636017,0.0447749
cg20724073,0.016161726,0.016283415,0.012551279
cg20725021,0.722767388,0.740312219,0.712961448
cg20727114,0.160436522,0.140490167,0.087291374
cg20727362,0.76261858,0.842503063,0.771769634
cg20728496,0.068678341,0.084914967,0.063020361
cg20728639,0.026063477,0.025790777,0.023034061
cg20731798,0.036897913,0.038929839,0.032250663
cg20732137,0.858710965,0.862639067,0.860663805
cg20732367,0.051582216,0.054939747,0.046782008
cg20736065,0.02059264,0.019830021,0.020180484
cg20737712,0.059306372,0.054602169,0.052997794
cg20739508,0.264721543,0.264669279,NA
cg20739510,0.063457304,0.061345645,0.066358278
cg20740029,0.053108442,0.055008246,0.047993237
cg20743744,0.531987626,0.431739028,0.410401265
cg20744464,0.04926813,0.041610077,0.045680047
cg20744809,0.039609263,0.046010576,0.037480055
cg20747455,0.765231948,0.722427885,0.746968407
cg20748065,0.254421358,0.20693593,0.214354944
cg20750215,0.066182633,0.053349996,0.054216702
cg20751395,0.821486517,0.885505145,0.852004976
cg20752438,0.055795308,0.05904893,0.052916596
cg20755353,0.054232943,0.054744937,0.063049508
cg20757196,0.025887956,0.029425513,0.025024686
cg20757526,0.021797243,0.026418424,0.025536417
cg20757758,0.030030881,0.036564133,0.027381704
cg20757912,0.05672025,0.068135271,0.056999396
cg20758803,0.014597873,0.01797665,0.012245335
cg20760063,0.040371422,0.040185078,0.038703089
cg20761322,0.054705144,0.052095197,0.048813569
cg20764656,0.158120084,0.154659315,0.121439661
cg20767356,0.902564642,0.881069101,0.858766934
cg20767936,0.040821394,0.049312193,0.04621021
cg20768743,0.462005687,0.485332636,0.475559831
cg20769102,0.067934889,0.06182163,0.05987214
cg20769774,0.09749427,0.097959072,0.078521553
cg20769842,0.696766101,0.73043044,0.658919489
cg20770175,0.804669476,0.819689306,0.806487425
cg20770311,0.016376187,0.019389169,0.018684031
cg20770803,0.035197765,0.039972277,0.030903679
cg20771670,0.033999982,0.029067239,0.026540242
cg20772904,0.062530781,0.065054975,0.066095935
cg20773127,0.5263917,0.520920136,0.521341308
cg20774846,0.2988397,0.338535261,0.349006088
cg20775254,0.780475374,0.803800517,0.748891656
cg20775840,0.046011368,0.054366094,0.047031783
cg20775959,0.042210718,0.054952357,0.042472964
cg20776317,0.925812723,0.926270317,0.911751215
cg20777437,0.584417296,0.562535112,0.548635431
cg20778294,0.024893945,0.023251091,0.021257574
cg20778669,0.837348957,0.827017649,0.782646546
cg20779414,0.03026916,0.033960773,0.027935292
cg20780953,0.050040037,0.10004559,0.049321419
cg20781140,0.035736899,0.033119305,0.029211339
cg20781967,0.447825037,0.496400097,0.455485416
cg20782689,0.774093894,0.845386681,0.820678412
cg20784775,0.212603173,0.214089115,0.207019345
cg20785344,0.022087991,0.031591541,0.018121893
cg20786074,0.159711948,0.156661571,0.141667854
cg20787196,0.048343915,0.053369235,0.044610725
cg20788083,0.876101309,0.868992742,0.868885094
cg20789620,0.710061055,0.707470433,0.679692373
cg20789691,0.80679394,0.840466388,0.809076885
cg20789824,0.866271047,0.874683281,0.860148916
cg20790056,0.453692488,0.474901743,0.480839779
cg20790540,0.720541083,0.771007833,0.751374036
cg20791593,0.827070341,0.852799908,0.815084392
cg20791841,0.045872848,0.048464878,0.034237174
cg20792062,0.049344658,0.054150543,0.039298775
cg20792294,0.056781028,0.065522969,0.051200412
cg20792833,0.197223609,0.199417112,0.203121141
cg20793071,0.141249863,0.18375743,0.146883102
cg20795401,0.314716267,0.281278128,0.269946791
